token,removed_token_count,token_appearance_count,relative_removal
even,34,716,0.04748603351955307
same,34,238,0.14285714285714285
""".",34,159,0.2138364779874214
action,33,241,0.13692946058091288
ie,33,188,0.17553191489361702
where,33,390,0.08461538461538462
dead,33,137,0.24087591240875914
little,33,377,0.08753315649867374
goes,33,164,0.20121951219512196
pretty,32,195,0.1641025641025641
under,32,127,0.25196850393700787
comes,32,166,0.1927710843373494
else,32,123,0.2601626016260163
ch,32,169,0.1893491124260355
sp,32,114,0.2807017543859649
middle,32,68,0.47058823529411764
le,32,122,0.26229508196721313
think,31,392,0.07908163265306123
seen,31,329,0.09422492401215805
im,31,93,0.3333333333333333
y,31,368,0.08423913043478261
first,30,447,0.06711409395973154
could,30,408,0.07352941176470588
ers,30,173,0.17341040462427745
est,30,76,0.39473684210526316
screen,30,156,0.19230769230769232
rest,30,105,0.2857142857142857
role,29,201,0.14427860696517414
still,29,349,0.0830945558739255
another,29,257,0.11284046692607004
el,29,103,0.2815533980582524
men,29,156,0.1858974358974359
acting,28,367,0.07629427792915532
either,28,106,0.2641509433962264
people,28,476,0.058823529411764705
thing,28,266,0.10526315789473684
me,28,597,0.04690117252931323
ab,28,99,0.2828282828282828
minutes,28,161,0.17391304347826086
away,28,163,0.17177914110429449
es,28,157,0.17834394904458598
whole,28,183,0.15300546448087432
head,28,105,0.26666666666666666
want,27,213,0.1267605633802817
half,27,112,0.24107142857142858
night,27,135,0.2
got,27,165,0.16363636363636364
..,27,86,0.313953488372093
war,27,150,0.18
played,26,153,0.16993464052287582
co,26,81,0.32098765432098764
own,26,212,0.12264150943396226
lot,26,204,0.12745098039215685
ag,26,65,0.4
ann,26,60,0.43333333333333335
play,25,167,0.1497005988023952
age,25,113,0.22123893805309736
face,25,108,0.23148148148148148
z,25,185,0.13513513513513514
father,25,178,0.1404494382022472
take,25,228,0.10964912280701754
ar,25,136,0.18382352941176472
ent,25,73,0.3424657534246575
year,25,145,0.1724137931034483
off,24,404,0.0594059405940594
these,24,348,0.06896551724137931
while,24,352,0.06818181818181818
il,24,74,0.32432432432432434
!),24,35,0.6857142857142857
ast,24,56,0.42857142857142855
full,24,103,0.23300970873786409
cl,24,75,0.32
sort,24,76,0.3157894736842105
help,23,132,0.17424242424242425
having,23,137,0.1678832116788321
making,23,182,0.12637362637362637
didn,23,191,0.12041884816753927
cast,23,239,0.09623430962343096
ad,23,83,0.27710843373493976
almost,23,165,0.1393939393939394
oh,23,80,0.2875
lead,23,61,0.3770491803278688
falls,22,60,0.36666666666666664
pl,22,54,0.4074074074074074
ies,22,127,0.1732283464566929
new,22,282,0.07801418439716312
act,22,80,0.275
everything,22,147,0.14965986394557823
won,22,104,0.21153846153846154
keep,22,111,0.1981981981981982
om,22,63,0.3492063492063492
sh,22,123,0.17886178861788618
anything,22,144,0.1527777777777778
ind,22,44,0.5
front,22,44,0.5
run,21,93,0.22580645161290322
give,21,232,0.09051724137931035
se,21,76,0.27631578947368424
son,21,110,0.19090909090909092
school,21,113,0.18584070796460178
went,21,79,0.26582278481012656
blood,21,107,0.19626168224299065
ve,21,43,0.4883720930232558
red,21,114,0.18421052631578946
ass,21,46,0.45652173913043476
p,20,263,0.07604562737642585
last,20,159,0.12578616352201258
isn,20,211,0.0947867298578199
why,20,237,0.08438818565400844
seems,20,228,0.08771929824561403
fl,20,88,0.22727272727272727
ness,20,79,0.25316455696202533
id,20,67,0.29850746268656714
ity,20,83,0.24096385542168675
qu,20,58,0.3448275862068966
look,20,257,0.07782101167315175
ens,20,38,0.5263157894736842
ist,20,80,0.25
wasn,20,116,0.1724137931034483
""",",20,153,0.13071895424836602
becomes,20,93,0.21505376344086022
em,20,58,0.3448275862068966
real,19,281,0.06761565836298933
others,19,106,0.1792452830188679
watch,19,464,0.040948275862068964
job,19,139,0.1366906474820144
must,19,188,0.10106382978723404
ur,19,45,0.4222222222222222
together,19,109,0.1743119266055046
old,19,261,0.07279693486590039
put,19,145,0.1310344827586207
.),19,53,0.3584905660377358
ant,19,75,0.25333333333333335
better,18,366,0.04918032786885246
through,18,233,0.07725321888412018
since,18,150,0.12
really,18,598,0.030100334448160536
home,18,152,0.11842105263157894
aw,18,58,0.3103448275862069
star,18,112,0.16071428571428573
point,18,217,0.08294930875576037
place,18,146,0.1232876712328767
sure,18,179,0.1005586592178771
etc,18,52,0.34615384615384615
someone,17,110,0.15454545454545454
story,17,746,0.022788203753351208
life,17,370,0.04594594594594595
ud,17,37,0.4594594594594595
couple,17,92,0.18478260869565216
should,17,286,0.05944055944055944
times,17,185,0.0918918918918919
car,17,96,0.17708333333333334
done,17,192,0.08854166666666667
set,17,128,0.1328125
doesn,17,269,0.06319702602230483
here,17,330,0.051515151515151514
ways,17,68,0.25
may,17,210,0.08095238095238096
ings,17,59,0.288135593220339
matter,17,56,0.30357142857142855
along,17,92,0.18478260869565216
town,16,96,0.16666666666666666
ous,16,75,0.21333333333333335
its,16,650,0.024615384615384615
getting,16,86,0.18604651162790697
three,16,110,0.14545454545454545
tr,16,55,0.2909090909090909
know,16,287,0.05574912891986063
girl,16,177,0.0903954802259887
'll,16,194,0.08247422680412371
throughout,16,86,0.18604651162790697
suspense,16,64,0.25
super,16,54,0.2962962962962963
sw,16,34,0.47058823529411764
given,16,85,0.18823529411764706
led,16,44,0.36363636363636365
ha,16,48,0.3333333333333333
become,16,77,0.2077922077922078
within,16,60,0.26666666666666666
"?""",16,36,0.4444444444444444
york,15,52,0.28846153846153844
characters,15,470,0.031914893617021274
woman,15,161,0.09316770186335403
second,15,108,0.1388888888888889
takes,15,135,0.1111111111111111
....,15,86,0.1744186046511628
work,15,240,0.0625
us,15,286,0.05244755244755245
ins,15,43,0.3488372093023256
best,15,369,0.04065040650406504
'd,15,114,0.13157894736842105
mid,15,34,0.4411764705882353
ay,15,73,0.2054794520547945
side,15,105,0.14285714285714285
ard,15,60,0.25
next,15,121,0.12396694214876033
te,15,65,0.23076923076923078
happen,15,60,0.25
ung,15,41,0.36585365853658536
ou,15,34,0.4411764705882353
love,14,415,0.033734939759036145
ter,14,55,0.2545454545454545
um,14,60,0.23333333333333334
say,14,294,0.047619047619047616
sense,14,156,0.08974358974358974
ke,14,56,0.25
hours,14,47,0.2978723404255319
guy,14,172,0.08139534883720931
're,14,239,0.058577405857740586
inter,14,26,0.5384615384615384
'm,14,248,0.056451612903225805
later,14,138,0.10144927536231885
gold,14,40,0.35
came,14,88,0.1590909090909091
ol,14,57,0.24561403508771928
latter,14,28,0.5
od,14,48,0.2916666666666667
ul,14,34,0.4117647058823529
deal,14,42,0.3333333333333333
alt,14,30,0.4666666666666667
umb,14,26,0.5384615384615384
might,13,158,0.08227848101265822
top,13,105,0.12380952380952381
again,13,246,0.052845528455284556
track,13,36,0.3611111111111111
things,13,172,0.0755813953488372
yet,13,195,0.06666666666666667
family,13,177,0.07344632768361582
acted,13,40,0.325
down,13,253,0.05138339920948617
early,13,98,0.1326530612244898
ate,13,51,0.2549019607843137
sit,13,44,0.29545454545454547
!!,13,69,0.18840579710144928
20,13,54,0.24074074074074073
live,13,100,0.13
mean,13,79,0.16455696202531644
big,13,187,0.06951871657754011
water,13,39,0.3333333333333333
ates,13,42,0.30952380952380953
few,13,226,0.05752212389380531
",""",13,79,0.16455696202531644
"!""",13,30,0.43333333333333335
late,13,73,0.1780821917808219
black,13,161,0.08074534161490683
true,13,150,0.08666666666666667
child,13,79,0.16455696202531644
ne,13,67,0.19402985074626866
plenty,13,49,0.2653061224489796
filled,13,34,0.38235294117647056
add,13,56,0.23214285714285715
ep,13,29,0.4482758620689655
order,13,65,0.2
ut,13,38,0.34210526315789475
inc,13,30,0.43333333333333335
pe,12,48,0.25
scene,12,318,0.03773584905660377
used,12,118,0.1016949152542373
turn,12,90,0.13333333333333333
great,12,505,0.023762376237623763
ish,12,87,0.13793103448275862
follow,12,54,0.2222222222222222
looking,12,143,0.08391608391608392
gives,12,100,0.12
young,12,254,0.047244094488188976
os,12,79,0.1518987341772152
english,12,54,0.2222222222222222
law,12,48,0.25
mind,12,130,0.09230769230769231
ues,12,34,0.35294117647058826
ir,12,51,0.23529411764705882
ib,12,25,0.48
several,12,66,0.18181818181818182
bl,12,83,0.14457831325301204
whose,12,72,0.16666666666666666
ge,12,46,0.2608695652173913
gr,12,54,0.2222222222222222
audience,12,125,0.096
plays,12,143,0.08391608391608392
ac,12,39,0.3076923076923077
ck,12,51,0.23529411764705882
non,12,62,0.1935483870967742
und,12,29,0.41379310344827586
ob,12,42,0.2857142857142857
ri,12,33,0.36363636363636365
sed,12,22,0.5454545454545454
pre,12,49,0.24489795918367346
number,12,58,0.20689655172413793
saw,11,133,0.08270676691729323
find,11,228,0.04824561403508772
cut,11,57,0.19298245614035087
pick,11,40,0.275
house,11,164,0.06707317073170732
title,11,75,0.14666666666666667
though,11,299,0.03678929765886288
version,11,97,0.1134020618556701
king,11,65,0.16923076923076924
mix,11,23,0.4782608695652174
che,11,53,0.20754716981132076
app,11,24,0.4583333333333333
et,11,54,0.2037037037037037
aren,11,51,0.21568627450980393
friends,11,115,0.09565217391304348
reason,11,145,0.07586206896551724
ip,11,36,0.3055555555555556
stay,11,63,0.1746031746031746
speak,11,39,0.28205128205128205
expect,11,65,0.16923076923076924
day,11,174,0.06321839080459771
wife,11,115,0.09565217391304348
try,11,111,0.0990990990990991
daughter,11,64,0.171875
lives,11,94,0.11702127659574468
beyond,11,50,0.22
ll,11,37,0.2972972972972973
mother,11,105,0.10476190476190476
turned,11,51,0.21568627450980393
behind,11,72,0.1527777777777778
whatever,11,29,0.3793103448275862
train,11,38,0.2894736842105263
cr,11,35,0.3142857142857143
master,11,64,0.171875
among,11,43,0.2558139534883721
close,10,67,0.14925373134328357
viewers,10,58,0.1724137931034483
near,10,54,0.18518518518518517
already,10,78,0.1282051282051282
four,10,52,0.19230769230769232
line,10,134,0.07462686567164178
ends,10,74,0.13513513513513514
ash,10,47,0.2127659574468085
south,10,24,0.4166666666666667
anyone,10,141,0.07092198581560284
seem,10,132,0.07575757575757576
leave,10,62,0.16129032258064516
character,10,368,0.02717391304347826
watched,10,102,0.09803921568627451
without,10,192,0.052083333333333336
gave,10,69,0.14492753623188406
girls,10,86,0.11627906976744186
ap,10,41,0.24390243902439024
heart,10,103,0.0970873786407767
move,10,40,0.25
mor,10,32,0.3125
instead,10,143,0.06993006993006994
whom,10,29,0.3448275862068966
kid,10,82,0.12195121951219512
wh,10,45,0.2222222222222222
ler,10,48,0.20833333333333334
completely,10,98,0.10204081632653061
care,10,78,0.1282051282051282
talk,10,52,0.19230769230769232
person,10,90,0.1111111111111111
list,10,40,0.25
?),10,27,0.37037037037037035
tv,10,118,0.0847457627118644
stars,10,130,0.07692307692307693
ot,10,40,0.25
ack,10,32,0.3125
enjoy,10,128,0.078125
ond,10,15,0.6666666666666666
iller,10,34,0.29411764705882354
hey,10,27,0.37037037037037035
french,10,63,0.15873015873015872
mess,10,47,0.2127659574468085
use,10,104,0.09615384615384616
ance,10,37,0.2702702702702703
att,10,28,0.35714285714285715
pp,10,14,0.7142857142857143
stage,10,37,0.2702702702702703
eng,10,17,0.5882352941176471
became,10,32,0.3125
ev,10,25,0.4
ert,10,18,0.5555555555555556
playing,9,97,0.09278350515463918
plot,9,402,0.022388059701492536
husband,9,59,0.15254237288135594
sy,9,24,0.375
eb,9,17,0.5294117647058824
ear,9,23,0.391304347826087
view,9,82,0.10975609756097561
ore,9,30,0.3
ci,9,23,0.391304347826087
str,9,44,0.20454545454545456
wait,9,50,0.18
obvious,9,66,0.13636363636363635
30,9,47,0.19148936170212766
probably,9,171,0.05263157894736842
word,9,71,0.1267605633802817
bunch,9,45,0.2
!).,9,13,0.6923076923076923
anyway,9,77,0.11688311688311688
uck,9,21,0.42857142857142855
fall,9,64,0.140625
points,9,56,0.16071428571428573
women,9,121,0.0743801652892562
ok,9,73,0.1232876712328767
level,9,53,0.16981132075471697
istic,9,48,0.1875
maybe,9,138,0.06521739130434782
tw,9,18,0.5
taken,9,48,0.1875
key,9,46,0.1956521739130435
name,9,74,0.12162162162162163
wants,9,69,0.13043478260869565
art,9,115,0.0782608695652174
lost,9,104,0.08653846153846154
""")",9,29,0.3103448275862069
x,9,47,0.19148936170212766
stand,9,47,0.19148936170212766
ell,9,27,0.3333333333333333
thought,9,159,0.05660377358490566
*,9,105,0.08571428571428572
ow,9,31,0.2903225806451613
body,9,71,0.1267605633802817
involved,9,66,0.13636363636363635
manages,9,40,0.225
ise,9,34,0.2647058823529412
moment,9,67,0.13432835820895522
ten,9,47,0.19148936170212766
cap,9,23,0.391304347826087
towards,9,37,0.24324324324324326
space,9,36,0.25
ro,9,55,0.16363636363636364
ach,9,19,0.47368421052631576
grand,9,31,0.2903225806451613
itself,9,91,0.0989010989010989
ation,9,26,0.34615384615384615
ated,9,54,0.16666666666666666
escape,9,38,0.23684210526315788
ew,9,16,0.5625
ho,9,37,0.24324324324324326
pt,9,14,0.6428571428571429
mer,9,26,0.34615384615384615
aud,9,19,0.47368421052631576
iro,9,20,0.45
good,8,926,0.008639308855291577
looks,8,140,0.05714285714285714
az,8,29,0.27586206896551724
:,8,602,0.013289036544850499
ty,8,66,0.12121212121212122
giving,8,67,0.11940298507462686
rd,8,14,0.5714285714285714
especially,8,168,0.047619047619047616
video,8,95,0.08421052631578947
entire,8,66,0.12121212121212122
dis,8,51,0.1568627450980392
couldn,8,63,0.12698412698412698
wall,8,30,0.26666666666666666
per,8,76,0.10526315789473684
leads,8,48,0.16666666666666666
amount,8,36,0.2222222222222222
need,8,92,0.08695652173913043
lady,8,54,0.14814814814814814
neither,8,34,0.23529411764705882
mark,8,45,0.17777777777777778
until,8,83,0.0963855421686747
hot,8,44,0.18181818181818182
boy,8,98,0.08163265306122448
moments,8,107,0.07476635514018691
twenty,8,22,0.36363636363636365
hands,8,37,0.21621621621621623
60,8,39,0.20512820512820512
high,8,136,0.058823529411764705
coming,8,55,0.14545454545454545
friend,8,82,0.0975609756097561
damn,8,23,0.34782608695652173
ine,8,59,0.13559322033898305
ic,8,88,0.09090909090909091
ig,8,28,0.2857142857142857
dollars,8,14,0.5714285714285714
obviously,8,56,0.14285714285714285
meets,8,43,0.18604651162790697
sc,8,90,0.08888888888888889
pay,8,43,0.18604651162790697
everyone,8,124,0.06451612903225806
ue,8,22,0.36363636363636365
left,8,124,0.06451612903225806
interested,8,43,0.18604651162790697
thank,8,36,0.2222222222222222
aut,8,16,0.5
fully,8,47,0.1702127659574468
simple,8,63,0.12698412698412698
road,8,31,0.25806451612903225
gone,8,53,0.1509433962264151
ally,8,45,0.17777777777777778
john,8,119,0.06722689075630252
mar,8,56,0.14285714285714285
robert,8,58,0.13793103448275862
ex,8,57,0.14035087719298245
heads,8,24,0.3333333333333333
running,8,51,0.1568627450980392
cat,8,73,0.1095890410958904
av,8,22,0.36363636363636365
managed,8,32,0.25
itt,8,17,0.47058823529411764
forced,8,34,0.23529411764705882
ike,8,20,0.4
ub,8,21,0.38095238095238093
pure,8,35,0.22857142857142856
different,8,124,0.06451612903225806
step,8,33,0.24242424242424243
80,8,57,0.14035087719298245
type,8,51,0.1568627450980392
ov,8,37,0.21621621621621623
heard,8,46,0.17391304347826086
?!,8,13,0.6153846153846154
ite,8,38,0.21052631578947367
ade,8,26,0.3076923076923077
inf,8,28,0.2857142857142857
ple,8,22,0.36363636363636365
der,8,29,0.27586206896551724
amb,8,14,0.5714285714285714
ted,8,31,0.25806451612903225
aff,8,21,0.38095238095238093
og,8,27,0.2962962962962963
ark,8,22,0.36363636363636365
absolutely,7,81,0.08641975308641975
talent,7,60,0.11666666666666667
cannot,7,68,0.10294117647058823
watching,7,267,0.026217228464419477
read,7,103,0.06796116504854369
book,7,124,0.056451612903225805
series,7,191,0.03664921465968586
further,7,45,0.15555555555555556
jan,7,21,0.3333333333333333
music,7,172,0.040697674418604654
meet,7,41,0.17073170731707318
mr,7,110,0.06363636363636363
igh,7,15,0.4666666666666667
lots,7,40,0.175
row,7,31,0.22580645161290322
eyes,7,79,0.08860759493670886
presence,7,27,0.25925925925925924
sign,7,19,0.3684210526315789
your,7,429,0.016317016317016316
les,7,46,0.15217391304347827
trying,7,126,0.05555555555555555
above,7,46,0.15217391304347827
appear,7,42,0.16666666666666666
ust,7,17,0.4117647058823529
case,7,85,0.08235294117647059
respect,7,44,0.1590909090909091
guess,7,58,0.1206896551724138
every,7,243,0.02880658436213992
die,7,57,0.12280701754385964
fan,7,114,0.06140350877192982
equally,7,32,0.21875
mac,7,27,0.25925925925925924
doing,7,90,0.07777777777777778
ism,7,65,0.1076923076923077
stop,7,70,0.1
cinem,7,78,0.08974358974358974
check,7,59,0.11864406779661017
dad,7,40,0.175
ones,7,71,0.09859154929577464
win,7,47,0.14893617021276595
int,7,17,0.4117647058823529
knows,7,54,0.12962962962962962
iest,7,37,0.1891891891891892
bill,7,60,0.11666666666666667
actor,7,119,0.058823529411764705
floor,7,20,0.35
iv,7,29,0.2413793103448276
changed,7,28,0.25
upon,7,47,0.14893617021276595
relationship,7,61,0.11475409836065574
certainly,7,73,0.0958904109589041
uk,7,24,0.2916666666666667
draw,7,13,0.5384615384615384
ven,7,39,0.1794871794871795
thr,7,15,0.4666666666666667
res,7,35,0.2
ound,7,14,0.5
turns,7,82,0.08536585365853659
90,7,42,0.16666666666666666
girlfriend,7,41,0.17073170731707318
chance,7,65,0.1076923076923077
till,7,17,0.4117647058823529
ick,7,26,0.2692307692307692
sitting,7,25,0.28
expected,7,44,0.1590909090909091
ability,7,30,0.23333333333333334
liked,7,75,0.09333333333333334
arg,7,10,0.7
total,7,39,0.1794871794871795
plus,7,47,0.14893617021276595
ier,7,53,0.1320754716981132
uff,7,21,0.3333333333333333
ling,7,36,0.19444444444444445
op,7,42,0.16666666666666666
agg,7,11,0.6363636363636364
sounds,7,35,0.2
sch,7,44,0.1590909090909091
fairly,7,30,0.23333333333333334
ret,7,24,0.2916666666666667
la,7,59,0.11864406779661017
count,7,22,0.3181818181818182
rep,7,20,0.35
executed,7,15,0.4666666666666667
sister,7,48,0.14583333333333334
eth,7,13,0.5384615384615384
ale,7,24,0.2916666666666667
wolf,7,32,0.21875
behavior,7,10,0.7
ang,7,34,0.20588235294117646
louis,7,24,0.2916666666666667
mod,7,15,0.4666666666666667
oul,7,9,0.7777777777777778
quickly,6,45,0.13333333333333333
ball,6,59,0.1016949152542373
believe,6,108,0.05555555555555555
roles,6,55,0.10909090909090909
hard,6,148,0.04054054054054054
voice,6,57,0.10526315789473684
once,6,153,0.0392156862745098
extremely,6,56,0.10714285714285714
understand,6,75,0.08
american,6,151,0.039735099337748346
compared,6,29,0.20689655172413793
pair,6,17,0.35294117647058826
ever,6,348,0.017241379310344827
ain,6,42,0.14285714285714285
3,6,124,0.04838709677419355
crap,6,65,0.09230769230769231
our,6,182,0.03296703296703297
problem,6,80,0.075
actors,6,246,0.024390243902439025
clean,6,26,0.23076923076923078
lines,6,101,0.0594059405940594
against,6,94,0.06382978723404255
viewer,6,81,0.07407407407407407
'.,6,52,0.11538461538461539
white,6,107,0.056074766355140186
himself,6,117,0.05128205128205128
hero,6,82,0.07317073170731707
show,6,322,0.018633540372670808
ides,6,28,0.21428571428571427
lets,6,34,0.17647058823529413
party,6,43,0.13953488372093023
style,6,116,0.05172413793103448
based,6,75,0.08
tell,6,95,0.06315789473684211
scenes,6,328,0.018292682926829267
yeah,6,30,0.2
ah,6,53,0.11320754716981132
five,6,47,0.1276595744680851
mast,6,14,0.42857142857142855
final,6,83,0.07228915662650602
somewhat,6,65,0.09230769230769231
image,6,33,0.18181818181818182
air,6,52,0.11538461538461539
grows,6,12,0.5
hell,6,58,0.10344827586206896
room,6,43,0.13953488372093023
ets,6,24,0.25
opening,6,57,0.10526315789473684
talking,6,49,0.12244897959183673
working,6,51,0.11764705882352941
street,6,51,0.11764705882352941
sat,6,24,0.25
ide,6,19,0.3157894736842105
$,6,35,0.17142857142857143
happy,6,65,0.09230769230769231
aged,6,28,0.21428571428571427
udd,6,9,0.6666666666666666
asc,6,11,0.5454545454545454
power,6,51,0.11764705882352941
gen,6,36,0.16666666666666666
certain,6,53,0.11320754716981132
agree,6,32,0.1875
touch,6,22,0.2727272727272727
onto,6,29,0.20689655172413793
period,6,49,0.12244897959183673
share,6,26,0.23076923076923078
gonna,6,19,0.3157894736842105
hand,6,66,0.09090909090909091
bel,6,30,0.2
!!!!,6,28,0.21428571428571427
absolute,6,26,0.23076923076923078
amp,6,13,0.46153846153846156
burn,6,31,0.1935483870967742
fire,6,46,0.13043478260869565
vel,6,26,0.23076923076923078
ingly,6,47,0.1276595744680851
levels,6,11,0.5454545454545454
dr,6,75,0.08
ma,6,56,0.10714285714285714
ram,6,58,0.10344827586206896
equal,6,12,0.5
ame,6,19,0.3157894736842105
ors,6,46,0.13043478260869565
straight,6,46,0.13043478260869565
sorry,6,33,0.18181818181818182
brief,6,32,0.1875
lies,6,23,0.2608695652173913
fore,6,15,0.4
dies,6,37,0.16216216216216217
taste,6,28,0.21428571428571427
brother,6,55,0.10909090909090909
whether,6,55,0.10909090909090909
opinion,6,45,0.13333333333333333
fr,6,23,0.2608695652173913
entirely,6,32,0.1875
isc,6,9,0.6666666666666666
terms,6,28,0.21428571428571427
happened,6,39,0.15384615384615385
walk,6,28,0.21428571428571427
cross,6,22,0.2727272727272727
president,6,14,0.42857142857142855
alcohol,6,14,0.42857142857142855
apartment,6,30,0.2
pass,6,41,0.14634146341463414
fell,6,20,0.3
ner,6,29,0.20689655172413793
actual,6,50,0.12
born,6,23,0.2608695652173913
therefore,6,16,0.375
paid,6,18,0.3333333333333333
fight,6,86,0.06976744186046512
och,6,14,0.42857142857142855
nt,6,12,0.5
form,6,50,0.12
thrown,6,25,0.24
general,6,39,0.15384615384615385
neck,6,12,0.5
manage,6,20,0.3
expecting,6,33,0.18181818181818182
range,6,16,0.375
jean,6,19,0.3157894736842105
moving,6,54,0.1111111111111111
fian,6,10,0.6
feet,6,14,0.42857142857142855
ment,6,22,0.2727272727272727
double,6,21,0.2857142857142857
",'",6,16,0.375
eight,6,22,0.2727272727272727
ans,6,25,0.24
,6,12,0.5
iff,6,13,0.46153846153846156
bor,6,19,0.3157894736842105
rou,6,10,0.6
